book_id,title,authors,image_url
242157,How to Talk to a Widower,Jonathan Tropper,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
16278318,Armada,Ernest Cline,https://images.gr-assets.com/books/1377284428m/16278318.jpg
531989,Drown,Junot Díaz,https://images.gr-assets.com/books/1313700390m/531989.jpg
222078,The Story of Art,E.H. Gombrich,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
16074758,Dangerous Girls,"Abigail Haas, Abby McDonald",https://images.gr-assets.com/books/1356513050m/16074758.jpg
5289,Complete Works of Oscar Wilde,"Oscar Wilde, Merlin Holland",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
50001,The Complete Guide to Middle-Earth,"Robert Foster, J.R.R. Tolkien",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
958277,"Junie B. Jones and the  Stupid Smelly Bus (Junie B. Jones, #1)","Barbara Park, Denise Brunkus",https://images.gr-assets.com/books/1353109909m/958277.jpg
112204,The Complete Poems of Emily Dickinson,"Emily Dickinson, Thomas H. Johnson",https://images.gr-assets.com/books/1498347611m/112204.jpg
13170021,Bomb: The Race to Build—and Steal—the World's Most Dangerous Weapon,Steve Sheinkin,https://images.gr-assets.com/books/1424981656m/13170021.jpg
4497978,Desire Unchained (Demonica #2),Larissa Ione,https://images.gr-assets.com/books/1344268874m/4497978.jpg
119322,"The Golden Compass (His Dark Materials, #1)",Philip Pullman,https://images.gr-assets.com/books/1451271747m/119322.jpg
7187395,"The Walk (The Walk, #1)",Richard Paul Evans,https://images.gr-assets.com/books/1263465492m/7187395.jpg
43928,Deal Breaker (Myron Bolitar #1),Harlan Coben,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
125564,"Night of the Living Dummy (Goosebumps, #7)",R.L. Stine,https://images.gr-assets.com/books/1328867793m/125564.jpg
10534,The Art of War,"Sun Tzu, Thomas Cleary",https://images.gr-assets.com/books/1453417993m/10534.jpg
2153405,Still Alice,Lisa Genova,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6433752,The Lacuna,Barbara Kingsolver,https://images.gr-assets.com/books/1480104396m/6433752.jpg
21857294,"Reasonable Doubt: Volume 3 (Reasonable Doubt, #3)",Whitney G.,https://images.gr-assets.com/books/1407412246m/21857294.jpg
13497,"A Feast for Crows (A Song of Ice and Fire, #4)",George R.R. Martin,https://images.gr-assets.com/books/1429538615m/13497.jpg
2199587,"Fractured (Will Trent, #2)",Karin Slaughter,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
67238,Dead Poets Society,N.H. Kleinbaum,https://images.gr-assets.com/books/1359814692m/67238.jpg
833550,Each Peach Pear Plum,"Janet Ahlberg, Allan Ahlberg",https://images.gr-assets.com/books/1367225641m/833550.jpg
28482,"The Hand of Chaos (The Death Gate Cycle, #5)","Margaret Weis, Tracy Hickman",https://images.gr-assets.com/books/1327837169m/28482.jpg
430968,Merle's Door: Lessons from a Freethinking Dog,Ted Kerasote,https://images.gr-assets.com/books/1310704047m/430968.jpg
32453,The Servants of Twilight,"Leigh Nichols, Dean Koontz",https://images.gr-assets.com/books/1327999566m/32453.jpg
60510,"Poison Study (Study, #1)",Maria V. Snyder,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
194870,The Complete Adventures of Peter Rabbit,Beatrix Potter,https://images.gr-assets.com/books/1309201736m/194870.jpg
9850443,The Sisters Brothers,"Patrick deWitt, Marcelo Barbão",https://images.gr-assets.com/books/1291999900m/9850443.jpg
8765,I Feel Bad about My Neck: And Other Thoughts on Being a Woman,Nora Ephron,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6366437,Half Broke Horses,Jeannette Walls,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
109367,"Survivor In Death (In Death, #20)",J.D. Robb,https://images.gr-assets.com/books/1298296888m/109367.jpg
53496,Walk Two Moons,Sharon Creech,https://images.gr-assets.com/books/1389035862m/53496.jpg
18593175,"Finding Cinderella (Hopeless, #2.5)",Colleen Hoover,https://images.gr-assets.com/books/1380847885m/18593175.jpg
1015311,"Love Hina, Vol. 01",Ken Akamatsu,https://images.gr-assets.com/books/1324954179m/1015311.jpg
10165727,"Froi of the Exiles (Lumatere Chronicles, #2)",Melina Marchetta,https://images.gr-assets.com/books/1306866851m/10165727.jpg
8487363,"My Soul to Steal (Soul Screamers, #4)",Rachel Vincent,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2120783,The Post-American World,Fareed Zakaria,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
857418,The Carrot Seed,"Ruth Krauss, Crockett Johnson",https://images.gr-assets.com/books/1394411446m/857418.jpg
981161,Red Phoenix (Red Phoenix #1),"Larry Bond, Patrick Larkin",https://images.gr-assets.com/books/1298859399m/981161.jpg
4008,"The Devil and Miss Prym (On the Seventh Day, #3)","Paulo Coelho, Amanda Hopkinson, Nick Caistor",https://images.gr-assets.com/books/1359082264m/4008.jpg
9833184,"The Fiery Heart (Bloodlines, #4)",Richelle Mead,https://images.gr-assets.com/books/1383243238m/9833184.jpg
112292,"Dauntless (The Lost Fleet, #1)",Jack Campbell,https://images.gr-assets.com/books/1309198180m/112292.jpg
17876897,"One with You (Crossfire, #5)",Sylvia Day,https://images.gr-assets.com/books/1458742883m/17876897.jpg
12677913,"Tiger's Destiny (The Tiger Saga, #4)",Colleen Houck,https://images.gr-assets.com/books/1340738756m/12677913.jpg
11777020,Headhunters,"Jo Nesbø, Don Bartlett",https://images.gr-assets.com/books/1320551831m/11777020.jpg
8286216,"Gideon's Sword (Gideon Crew, #1)","Douglas Preston, Lincoln Child",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
539904,A Bridge Too Far,Cornelius Ryan,https://images.gr-assets.com/books/1326921431m/539904.jpg
22358,We3,"Grant Morrison, Frank Quitely",https://images.gr-assets.com/books/1336056522m/22358.jpg
6390031,The Improbable Adventures of Sherlock Holmes,"John Joseph Adams, Robert J. Sawyer, Stephen King, Michael Moorcock, Sharyn McCrumb, Stephen Baxter, Anne Perry, Barbara Hambly, Tanith Lee, Neil Gaiman, Rob Rogers, Naomi Novik, Anthony Burgess, Dominic Green, Laurie R. King, Barbara Roden, Peter Tremayne, Tim Lebbon, Bradley H. Sinor, Edward D. Hoch, Vonda N. McIntyre, Darrell Schweitzer, Mary Robinette Kowal, H.Paul Jeffers, Geoffrey A. Landis, Amy Myers, Tony Pi, Chris Roberson, Mark Valentine",https://images.gr-assets.com/books/1391343317m/6390031.jpg
313998,Johnny Mnemonic,"William Gibson, Terry Bisson",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
193755,The Diving Bell and the Butterfly,"Jean-Dominique Bauby, Jeremy Leggatt",https://images.gr-assets.com/books/1336930564m/193755.jpg
13227454,"The Unlikely Pilgrimage of Harold Fry (Harold Fry, #1)",Rachel Joyce,https://images.gr-assets.com/books/1335816092m/13227454.jpg
18246727,Mud Vein,Tarryn Fisher,https://images.gr-assets.com/books/1379536072m/18246727.jpg
975119,Close Encounters Of The Third Kind,Steven Spielberg,https://images.gr-assets.com/books/1396112231m/975119.jpg
42899,"Dark Lover (Black Dagger Brotherhood, #1)",J.R. Ward,https://images.gr-assets.com/books/1429676285m/42899.jpg
59145,Père Goriot,Honoré de Balzac,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1317696,The Enchantress of Florence,Salman Rushdie,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
18892,"The Forest House (Avalon, #2)","Marion Zimmer Bradley, Diana L. Paxson",https://images.gr-assets.com/books/1319444215m/18892.jpg
15557,"Jarka Ruus (High Druid of Shannara, #1)",Terry Brooks,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
73080,"Nobody's Baby But Mine (Chicago Stars, #3)",Susan Elizabeth Phillips,https://images.gr-assets.com/books/1298032580m/73080.jpg
6578293,"Dog Days (Diary of a Wimpy Kid, #4)",Jeff Kinney,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
837501,The Twenty-One Balloons,William Pène du Bois,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
16171272,The Good Lord Bird,James McBride,https://images.gr-assets.com/books/1385349791m/16171272.jpg
76679,Forward the Foundation (Foundation: Prequel #2),Isaac Asimov,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
23305614,Finding Audrey,Sophie Kinsella,https://images.gr-assets.com/books/1466835008m/23305614.jpg
390711,"Noble House (Asian Saga, #5)",James Clavell,https://images.gr-assets.com/books/1365185986m/390711.jpg
382549,"The Cardinal of the Kremlin (Jack Ryan Universe, #5)",Tom Clancy,https://images.gr-assets.com/books/1319381380m/382549.jpg
15835685,"Clash (Crash, #2)",Nicole  Williams,https://images.gr-assets.com/books/1345393364m/15835685.jpg
7791997,"Crescendo (Hush, Hush, #2)",Becca Fitzpatrick,https://images.gr-assets.com/books/1362408146m/7791997.jpg
5347,Bleachers,John Grisham,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3009435,A Mercy,Toni Morrison,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
261083,"Heretic (The Grail Quest, #3)",Bernard Cornwell,https://images.gr-assets.com/books/1382119406m/261083.jpg
18710190,"Allegiant (Divergent, #3)",Veronica Roth,https://images.gr-assets.com/books/1395582745m/18710190.jpg
176327,"The Fairy-Tale Detectives (The Sisters Grimm, #1)","Michael Buckley, Peter Ferguson",https://images.gr-assets.com/books/1349272153m/176327.jpg
6759,Infinite Jest,David Foster Wallace,https://images.gr-assets.com/books/1446876799m/6759.jpg
15158,"The Camel Club (Camel Club, #1)",David Baldacci,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
144790,"Ice Station (Shane Schofield, #1)",Matthew Reilly,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4599,Carter Beats the Devil,Glen David Gold,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6457229,"The Monstrumologist (The Monstrumologist, #1)",Rick Yancey,https://images.gr-assets.com/books/1307409930m/6457229.jpg
12982393,Dare Me,Megan Abbott,https://images.gr-assets.com/books/1342214694m/12982393.jpg
38501,Ham on Rye,Charles Bukowski,https://images.gr-assets.com/books/1388195001m/38501.jpg
9969571,Ready Player One,Ernest Cline,https://images.gr-assets.com/books/1500930947m/9969571.jpg
13881,"Rage of a Demon King (The Serpentwar Saga, #3)",Raymond E. Feist,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5291189,The Hole in Our Gospel: What does God expect of Us? The Answer that Changed my Life and Might Just Change the World,Richard Stearns,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10618,Apt Pupil,Stephen King,https://images.gr-assets.com/books/1330222469m/10618.jpg
285011,"The Negotiator (O'Malley, #1)",Dee Henderson,https://images.gr-assets.com/books/1406508359m/285011.jpg
767171,The Rise and Fall of the Third Reich: A History of Nazi Germany,William L. Shirer,https://images.gr-assets.com/books/1331223772m/767171.jpg
17810,In the Miso Soup,"Ryū Murakami, Ralph McCarthy",https://images.gr-assets.com/books/1309282509m/17810.jpg
828483,"The Killing (Cherub, #4)",Robert Muchamore,https://images.gr-assets.com/books/1409557087m/828483.jpg
6304335,"Beautiful Creatures (Caster Chronicles, #1)","Kami Garcia, Margaret Stohl",https://images.gr-assets.com/books/1327873282m/6304335.jpg
119382,The Sands of Time,Sidney Sheldon,https://images.gr-assets.com/books/1356453253m/119382.jpg
280958,"Sin City: Una Dura Despedida, #1 de 3",Frank Miller,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8458018,"The Warlock (The Secrets of the Immortal Nicholas Flamel, #5)",Michael Scott,https://images.gr-assets.com/books/1386634577m/8458018.jpg
395851,"The Struggle (The Vampire Diaries, #2)",L.J. Smith,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
13593553,To Sell Is Human: The Surprising Truth About Moving Others,Daniel H. Pink,https://images.gr-assets.com/books/1355138750m/13593553.jpg
40289,The Abyss,"Orson Scott Card, James Cameron",https://images.gr-assets.com/books/1225165505m/40289.jpg
78987,"The Prodigal Daughter (Kane & Abel, #2)",Jeffrey Archer,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
171624,"The Ipcress File (Secret File, #1)",Len Deighton,https://images.gr-assets.com/books/1295903974m/171624.jpg
173572,Where Is God When It Hurts?,Philip Yancey,https://images.gr-assets.com/books/1328847643m/173572.jpg
5296,An Ideal Husband,Oscar Wilde,https://images.gr-assets.com/books/1417045098m/5296.jpg
18490,Frankenstein,"Mary Wollstonecraft Shelley, Percy Bysshe Shelley, Maurice Hindle",https://images.gr-assets.com/books/1381512375m/18490.jpg
144974,The Velveteen Rabbit,"Margery Williams Bianco, William   Nicholson",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10374,Hard-Boiled Wonderland and the End of the World,"Haruki Murakami, Alfred Birnbaum",https://images.gr-assets.com/books/1399844477m/10374.jpg
163977,Tortilla Flat,John Steinbeck,https://images.gr-assets.com/books/1400859671m/163977.jpg
10870589,Growing Up Amish,Ira Wagler,https://images.gr-assets.com/books/1406514526m/10870589.jpg
13573419,Great North Road,Peter F. Hamilton,https://images.gr-assets.com/books/1344371600m/13573419.jpg
12389310,"Crow's Row (Crow's Row, #1)",Julie Hockley,https://images.gr-assets.com/books/1348076628m/12389310.jpg
77699,Dinner at the Homesick Restaurant,Anne Tyler,https://images.gr-assets.com/books/1502218870m/77699.jpg
8720917,You Against Me,Jenny Downham,https://images.gr-assets.com/books/1311064228m/8720917.jpg
7648269,"Empire of the Summer Moon: Quanah Parker and the Rise and Fall of the Comanches, the Most Powerful Indian Tribe in American History",S.C. Gwynne,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
16109563,"Undeniable (Undeniable, #1)",Madeline Sheehan,https://images.gr-assets.com/books/1356218855m/16109563.jpg
751635,The Skin I'm In,Sharon G. Flake,https://images.gr-assets.com/books/1305064345m/751635.jpg
13912,A Beautiful Mind,Sylvia Nasar,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
12926432,Lady Almina and the Real Downton Abbey: The Lost Legacy of Highclere Castle,Fiona Carnarvon,https://images.gr-assets.com/books/1344371479m/12926432.jpg
301082,"Dead Until Dark (Sookie Stackhouse, #1)",Charlaine Harris,https://images.gr-assets.com/books/1468560853m/301082.jpg
5943970,"Kindred in Death (In Death, #29)",J.D. Robb,https://images.gr-assets.com/books/1348954491m/5943970.jpg
28233082,"The Girl In The Ice (Detective Erika Foster, #1)",Robert Bryndza,https://images.gr-assets.com/books/1450369120m/28233082.jpg
92918,"Krondor: The Betrayal (The Riftwar Legacy, #1)",Raymond E. Feist,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
19596,Color: A Natural History of the Palette,Victoria Finlay,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
30016,The Naked Sun (Robot #2),Isaac Asimov,https://images.gr-assets.com/books/1335782263m/30016.jpg
6630751,"First to Kill (Nathan McBride, #1)",Andrew  Peterson,https://images.gr-assets.com/books/1356545953m/6630751.jpg
11757975,"The Look of Love (San Francisco Sullivans, #1; The Sullivans, #1)",Bella Andre,https://images.gr-assets.com/books/1398783845m/11757975.jpg
23245594,Beach Town,Mary Kay Andrews,https://images.gr-assets.com/books/1430317618m/23245594.jpg
326272,عقاید یک دلقک,"Heinrich Böll, محمد اسماعیل‌زاده",https://images.gr-assets.com/books/1394632139m/326272.jpg
11101772,The Scrapbook of Frankie Pratt,Caroline Preston,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6393972,"This World We Live In (Last Survivors, #3)",Susan Beth Pfeffer,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6419,"Plum Lovin' (Stephanie Plum, #12.5)",Janet Evanovich,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1524173,"The Sorcerer in the North (Ranger's Apprentice, #5)",John Flanagan,https://images.gr-assets.com/books/1327918728m/1524173.jpg
129984,Big Fish,Daniel Wallace,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
70509,Absurdistan,Gary Shteyngart,https://images.gr-assets.com/books/1486266465m/70509.jpg
46190,Love Is a Mix Tape,Rob Sheffield,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
53064,Death in Venice and Other Tales,"Thomas Mann, Joachim Neugroschel",https://images.gr-assets.com/books/1309376701m/53064.jpg
23019294,A Head Full of Ghosts,Paul Tremblay,https://images.gr-assets.com/books/1415678368m/23019294.jpg
10830444,Guilty Wives,"James Patterson, David Ellis",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
12160906,"The Sins of the Father (The Clifton Chronicles, #2)",Jeffrey Archer,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
84777,"City of Bones (Harry Bosch, #8; Harry Bosch Universe, #10)",Michael Connelly,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
28922,An Artist of the Floating World,Kazuo Ishiguro,https://images.gr-assets.com/books/1327786035m/28922.jpg
9943,The Atonement Child,Francine Rivers,https://images.gr-assets.com/books/1406513472m/9943.jpg
3378,Generation X: Tales for an Accelerated Culture,Douglas Coupland,https://images.gr-assets.com/books/1485623844m/3378.jpg
11127,"The Chronicles of Narnia (Chronicles of Narnia, #1-7)","C.S. Lewis, Pauline Baynes",https://images.gr-assets.com/books/1449868701m/11127.jpg
272264,"The Face Of Deception (Eve Duncan, #1)",Iris Johansen,https://images.gr-assets.com/books/1314902854m/272264.jpg
81992,"Singularity Sky (Eschaton, #1)",Charles Stross,https://images.gr-assets.com/books/1446324638m/81992.jpg
38412,Fermat's Enigma: The Epic Quest to Solve the World's Greatest Mathematical Problem,Simon Singh,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
18525,Dr. Faustus,Christopher Marlowe,https://images.gr-assets.com/books/1392156779m/18525.jpg
10790290,"Theft of Swords (The Riyria Revelations, #1-2)",Michael J. Sullivan,https://images.gr-assets.com/books/1307959785m/10790290.jpg
5354,The Brethren,John Grisham,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8683812,The Paris Wife,Paula McLain,https://images.gr-assets.com/books/1320545874m/8683812.jpg
23157777,"Fool's Quest  (The Fitz and The Fool, #2)",Robin Hobb,https://images.gr-assets.com/books/1420496252m/23157777.jpg
7959473,"American Assassin (Mitch Rapp, #1)",Vince Flynn,https://images.gr-assets.com/books/1425389574m/7959473.jpg
17970255,"Into the Deep (Into the Deep, #1)",Samantha Young,https://images.gr-assets.com/books/1373117694m/17970255.jpg
16884,The Making of the Atomic Bomb,Richard Rhodes,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
785092,Secrets of the Millionaire Mind: Mastering the Inner Game of Wealth,T. Harv Eker,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
15799936,How to Tell If Your Cat Is Plotting to Kill You,"Matthew Inman, The Oatmeal",https://images.gr-assets.com/books/1461518764m/15799936.jpg
6656,The Divine Comedy,"Dante Alighieri, Allen Mandelbaum, Eugenio Montale",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
662,Atlas Shrugged,"Ayn Rand, Leonard Peikoff",https://images.gr-assets.com/books/1405868167m/662.jpg
6327,The Witches,"Roald Dahl, Quentin Blake",https://images.gr-assets.com/books/1351707720m/6327.jpg
44360,Sex God: Exploring the Endless Connections between Sexuality and Spirituality,Rob Bell,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
184661,"The Third Option (Mitch Rapp, #4)",Vince Flynn,https://images.gr-assets.com/books/1314830587m/184661.jpg
193093,Stone Soup,Marcia Brown,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9532,"Ender's Shadow (Ender's Shadow, #1)",Orson Scott Card,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5157,Black and Blue,Anna Quindlen,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
15812814,"Crossed (Matched, #2)",Ally Condie,https://images.gr-assets.com/books/1374335939m/15812814.jpg
60792,The Accidental Tourist,"Anne Tyler, Jennifer Bassett",https://images.gr-assets.com/books/1502220282m/60792.jpg
81948,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,Michael E. Gerber,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
24494,The Calvin and Hobbes Lazy Sunday Book,Bill Watterson,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
56899,Aura,Carlos Fuentes,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
30226,"A Stroke of Midnight (Merry Gentry, #4)",Laurell K. Hamilton,https://images.gr-assets.com/books/1400966510m/30226.jpg
229123,Christy,Catherine Marshall,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8171378,The Warmth of Other Suns: The Epic Story of America's Great Migration,Isabel Wilkerson,https://images.gr-assets.com/books/1433354252m/8171378.jpg
4345498,"Magic Strikes (Kate Daniels, #3)",Ilona Andrews,https://images.gr-assets.com/books/1221738233m/4345498.jpg
2318271,The Last Lecture,"Randy Pausch, Jeffrey Zaslow",https://images.gr-assets.com/books/1388075896m/2318271.jpg
13235,The Complete Stories and Poems,Lewis Carroll,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
31312,The Dance Of Anger: A Woman's Guide to Changing the Patterns of Intimate Relationships,Harriet Lerner,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6380822,"The Dark Divine (The Dark Divine, #1)",Bree Despain,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
37186,The Miraculous Journey of Edward Tulane,"Kate DiCamillo, Bagram Ibatoulline",https://images.gr-assets.com/books/1361121815m/37186.jpg
504369,"Field of Dishonor (Honor Harrington, #4)",David Weber,https://images.gr-assets.com/books/1321561655m/504369.jpg
760025,Positioning: The Battle for Your Mind: How to Be Seen and Heard in the Overcrowded Marketplace,"Al Ries, Jack Trout",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
62233,"The Elves of Cintra (Genesis of Shannara, #2)",Terry Brooks,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
17201095,"Play with Me (With Me in Seattle, #3)",Kristen Proby,https://images.gr-assets.com/books/1360471559m/17201095.jpg
16158519,Whiskey Beach,Nora Roberts,https://images.gr-assets.com/books/1357477045m/16158519.jpg
17803,After Dark,"Haruki Murakami, Jay Rubin",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
84151,"Night Play (Dark-Hunter #5, Were-Hunter #1)",Sherrilyn Kenyon,https://images.gr-assets.com/books/1316131575m/84151.jpg
89724,We Have Always Lived in the Castle,"Shirley Jackson, Jonathan Lethem",https://images.gr-assets.com/books/1415357189m/89724.jpg
24388326,The Heart Goes Last,Margaret Atwood,https://images.gr-assets.com/books/1493598486m/24388326.jpg
95607,Unveiled: Tamar (Lineage of Grace #1),Francine Rivers,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
34072,"Jimmy Corrigan, the Smartest Kid on Earth",Chris Ware,https://images.gr-assets.com/books/1327962921m/34072.jpg
261604,"Rhapsody: Child of Blood (Symphony of Ages, #1)",Elizabeth Haydon,https://images.gr-assets.com/books/1453703106m/261604.jpg
5510384,"Tricks (Tricks, #1)",Ellen Hopkins,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
13562049,Sweet Tooth,Ian McEwan,https://images.gr-assets.com/books/1344373046m/13562049.jpg
138684,"Sovereign (Matthew Shardlake, #3)",C.J. Sansom,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
227265,Ishmael:A Novel,Daniel Quinn,https://images.gr-assets.com/books/1388180479m/227265.jpg
1519,"The Oresteia  (Ορέστεια, #1-3)","Aeschylus, Robert Fagles, William Bedell Stanford",https://images.gr-assets.com/books/1391822282m/1519.jpg
91474,"Proven Guilty (The Dresden Files, #8)",Jim Butcher,https://images.gr-assets.com/books/1345667469m/91474.jpg
103610,The Prayer of Jabez:  Breaking Through to the Blessed Life,Bruce H. Wilkinson,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8515,The Man Who Listens to Horses,"Monty Roberts, Lucy Grealy, Lawrence Scanlan",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
13152287,Bringing Up Bébé: One American Mother Discovers the Wisdom of French Parenting,"Pamela Druckerman, Abby Craden",https://images.gr-assets.com/books/1327009243m/13152287.jpg
37435,The Secret Life of Bees,Sue Monk Kidd,https://images.gr-assets.com/books/1473454532m/37435.jpg
45220,I Never Promised You a Rose Garden,"Hannah  Green, Joanne Greenberg",https://images.gr-assets.com/books/1309209871m/45220.jpg
4212386,"Maryamah Karpov: Mimpi-mimpi Lintang (Tetralogi Laskar Pelangi, #4)",Andrea Hirata,https://images.gr-assets.com/books/1271605823m/4212386.jpg
2202230,"Y: The Last Man, Vol. 10: Whys and Wherefores (Y: The Last Man, #10)","Brian K. Vaughan, Pia Guerra, José Marzán Jr.",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
58027,Alias Grace,"Margaret Atwood, Brigitte Walitzek",https://images.gr-assets.com/books/1472960163m/58027.jpg
11737313,"Three Times Lucky (Tupelo Landing, #1)",Sheila Turnage,https://images.gr-assets.com/books/1424981822m/11737313.jpg
7906105,"Girl, Stolen (Girl, Stolen #1)",April Henry,https://images.gr-assets.com/books/1316730155m/7906105.jpg
12663,The Covenant,James A. Michener,https://images.gr-assets.com/books/1310975573m/12663.jpg
